iter	Logloss
2927	0.387118555
2928	0.3870903061
2929	0.387047324
2930	0.3870290522
2931	0.387014813
2932	0.3869973421
2933	0.3869846426
2934	0.3869633538
2935	0.386945447
2936	0.3869137057
2937	0.3868943484
2938	0.3868681536
2939	0.3868432858
2940	0.3868210971
2941	0.3868004267
2942	0.3867774405
2943	0.386766704
2944	0.3867379093
2945	0.3867237035
2946	0.3867099026
2947	0.3866708607
2948	0.386645758
2949	0.3866240446
2950	0.3866049872
2951	0.3865796329
2952	0.3865527725
2953	0.3865276886
2954	0.3865035995
2955	0.3864603539
2956	0.386442958
2957	0.3864276569
2958	0.3864158261
2959	0.3863926805
2960	0.3863792129
2961	0.3863720404
2962	0.3863652668
2963	0.3863330981
2964	0.3863086736
2965	0.3862958026
2966	0.3862671731
2967	0.3862510046
2968	0.3862203067
2969	0.3862092973
2970	0.3861850513
2971	0.3861644427
2972	0.3861318001
2973	0.3861148852
2974	0.3860816123
2975	0.386037867
2976	0.3860266333
2977	0.3859955989
2978	0.3859710609
2979	0.3859416614
2980	0.3859155137
2981	0.3859053922
2982	0.3858761177
2983	0.3858307175
2984	0.3858030414
2985	0.3857662568
2986	0.3857352954
2987	0.3856961767
2988	0.3856703916
2989	0.385650425
2990	0.3856277459
2991	0.3856141139
2992	0.3855863775
2993	0.3855748016
2994	0.3855396491
2995	0.385498184
2996	0.385482348
2997	0.3854661898
2998	0.385429307
2999	0.3853965032
3000	0.3853823911
3001	0.385363434
3002	0.3853405907
3003	0.3853259132
3004	0.3853044271
3005	0.3852741828
3006	0.3852629143
3007	0.3852432089
3008	0.3852330302
3009	0.3851983646
3010	0.385175985
3011	0.3851570801
3012	0.3851145968
3013	0.3850830014
3014	0.3850450566
3015	0.3850247464
3016	0.3849964674
3017	0.3849759783
3018	0.384947759
3019	0.3849141143
3020	0.3848816414
3021	0.3848687673
3022	0.384832077
3023	0.3848211706
3024	0.38480819
3025	0.3847890805
3026	0.3847668389
3027	0.3847349781
3028	0.3847026888
3029	0.3846860556
3030	0.3846654164
3031	0.3846416017
3032	0.384612666
3033	0.3845788962
3034	0.3845385151
3035	0.3845138874
3036	0.3844833693
3037	0.3844711708
3038	0.3844577907
3039	0.3844210441
3040	0.3844024415
3041	0.3843790088
3042	0.3843417748
3043	0.3843085448
3044	0.384279155
3045	0.3842610061
3046	0.3842466417
3047	0.3842078632
3048	0.3841866302
3049	0.3841641667
3050	0.3841531884
3051	0.3841451339
3052	0.3841347696
3053	0.3841081684
3054	0.3840984156
3055	0.3840708082
3056	0.384059137
3057	0.3840482428
3058	0.3840337903
3059	0.384007242
3060	0.3839896745
3061	0.3839575825
3062	0.3839462192
3063	0.3839249823
3064	0.3839121186
3065	0.3838988506
3066	0.3838863113
3067	0.3838545829
3068	0.3838216231
3069	0.3837909154
3070	0.3837491765
3071	0.3837228382
3072	0.3837078893
3073	0.383678985
3074	0.3836513554
3075	0.3836372836
3076	0.3836254847
3077	0.3836107729
3078	0.3835710136
3079	0.3835401959
3080	0.3835212174
3081	0.3835011877
3082	0.3834772606
3083	0.3834709388
3084	0.3834582356
3085	0.3834206183
3086	0.3833871397
3087	0.3833642387
3088	0.3833426792
3089	0.3833320794
3090	0.383323426
3091	0.3832957115
3092	0.383274162
3093	0.3832575391
3094	0.3832364052
3095	0.3832114873
3096	0.3831944451
3097	0.3831670741
3098	0.3831520213
3099	0.383123421
3100	0.3830935419
3101	0.3830728716
3102	0.3830476368
3103	0.3830423399
3104	0.3830095402
3105	0.3829941736
3106	0.3829666389
3107	0.3829477005
3108	0.3829293268
3109	0.3829099058
3110	0.3829007342
3111	0.3828816451
3112	0.3828724805
3113	0.3828556803
3114	0.3828331939
3115	0.3828119196
3116	0.3827906677
3117	0.3827752635
3118	0.3827602629
3119	0.3827322894
3120	0.382709883
3121	0.3826900308
3122	0.3826780411
3123	0.3826503921
3124	0.3826436139
3125	0.3826080293
3126	0.3825728351
3127	0.3825509704
3128	0.3825359504
3129	0.3825132022
3130	0.3824990247
3131	0.3824651733
3132	0.382432157
3133	0.3824221525
3134	0.3824106643
3135	0.3824033038
3136	0.3823994268
3137	0.3823768818
3138	0.3823542273
3139	0.3823201491
3140	0.3823167607
3141	0.3823084781
3142	0.382268282
3143	0.3822630965
3144	0.382211413
3145	0.3821937579
3146	0.3821491823
3147	0.382122581
3148	0.3821081238
3149	0.3820715609
3150	0.3820445998
3151	0.3820314663
3152	0.3820055548
3153	0.3819911387
3154	0.3819564342
3155	0.3819268315
3156	0.3819041619
3157	0.3818858321
3158	0.3818649093
3159	0.3818465319
3160	0.3818346681
3161	0.3817977222
3162	0.3817721704
3163	0.3817568468
3164	0.3817176313
3165	0.3816899398
3166	0.3816540792
3167	0.3816095366
3168	0.38158616
3169	0.3815681547
3170	0.3815492868
3171	0.3815291816
3172	0.3815112979
3173	0.3814946783
3174	0.3814665973
3175	0.3814511134
3176	0.3814299023
3177	0.3813979385
3178	0.381375471
3179	0.3813517938
3180	0.3813260712
3181	0.3813063848
3182	0.3812716036
3183	0.3812564039
3184	0.381216219
3185	0.3811866516
3186	0.3811581859
3187	0.3811446385
3188	0.3811271646
3189	0.3811026669
3190	0.3810682608
3191	0.381044996
3192	0.3810237484
3193	0.381010499
3194	0.3809810099
3195	0.3809355936
3196	0.3809257561
3197	0.3808949484
3198	0.3808718992
3199	0.3808403921
3200	0.3808146756
3201	0.3807777002
3202	0.3807502686
3203	0.3807252845
3204	0.3807051343
3205	0.3806735649
3206	0.3806322204
3207	0.3805995126
3208	0.3805917188
3209	0.380574621
3210	0.3805408256
3211	0.3805193362
3212	0.3804885935
3213	0.3804417975
3214	0.3804032108
3215	0.3803730632
3216	0.3803576718
3217	0.380317312
3218	0.3803033911
3219	0.3802859674
3220	0.3802540851
3221	0.3802304913
3222	0.3801933989
3223	0.3801714281
3224	0.3801498979
3225	0.380131858
3226	0.3800900354
3227	0.3800764905
3228	0.3800445994
3229	0.3800157505
3230	0.3799991298
3231	0.379982056
3232	0.3799513546
3233	0.3799387845
3234	0.3799104428
3235	0.3798817713
3236	0.3798576327
3237	0.3798319065
3238	0.3798255867
3239	0.3798040848
3240	0.3797615043
3241	0.3797362771
3242	0.3797189462
3243	0.3797071812
3244	0.3796856882
3245	0.379648018
3246	0.3796225545
3247	0.3795994655
3248	0.3795557588
3249	0.3795315021
3250	0.3795149866
3251	0.3794824235
3252	0.3794769283
3253	0.3794449151
3254	0.3794129832
3255	0.3793938013
3256	0.3793468066
3257	0.3793247568
3258	0.3793051882
3259	0.3792721207
3260	0.3792513888
3261	0.379237913
3262	0.3792260827
3263	0.3791951331
3264	0.3791680523
3265	0.3791196202
3266	0.3791053736
3267	0.3790813034
3268	0.3790473252
3269	0.3790348987
3270	0.379010065
3271	0.3789831616
3272	0.3789701814
3273	0.3789442325
3274	0.3789198879
3275	0.3788993786
3276	0.3788802557
3277	0.3788443539
3278	0.3788310575
3279	0.3788066424
3280	0.3787838699
3281	0.3787527121
3282	0.3787307929
3283	0.3787161195
3284	0.3786884443
3285	0.3786625889
3286	0.3786434535
3287	0.3786346276
3288	0.3786024935
3289	0.3785912898
3290	0.3785776098
3291	0.3785653357
3292	0.3785360569
3293	0.3785156395
3294	0.3785024404
3295	0.3784840126
3296	0.3784634357
3297	0.3784512031
3298	0.3784154616
3299	0.3784017466
3300	0.378372836
3301	0.3783570034
3302	0.3783398119
3303	0.3783156439
3304	0.3783033969
3305	0.3782963849
3306	0.3782805601
3307	0.378238672
3308	0.3782185066
3309	0.3782080905
3310	0.3781837845
3311	0.3781746096
3312	0.3781399367
3313	0.3781259307
3314	0.3780902626
3315	0.3780782224
3316	0.3780613851
3317	0.378034332
3318	0.3780049774
3319	0.377987724
3320	0.3779596365
3321	0.3779504445
3322	0.3779199123
3323	0.377892895
3324	0.3778625742
3325	0.3778341096
3326	0.3778199101
3327	0.3777911424
3328	0.3777718954
3329	0.377743585
3330	0.3777258385
3331	0.3776864082
3332	0.3776705805
3333	0.3776433648
3334	0.3776131948
3335	0.377592935
3336	0.3775808482
3337	0.3775699274
3338	0.3775461553
3339	0.3775209918
3340	0.3774992969
3341	0.3774668634
3342	0.377438802
3343	0.377417666
3344	0.3774065507
3345	0.3773918285
3346	0.3773715682
3347	0.3773346069
3348	0.3773253311
3349	0.3773014986
3350	0.377276637
3351	0.377255306
3352	0.3772317703
3353	0.3772169293
3354	0.3772049853
3355	0.3771846322
3356	0.3771552229
3357	0.3771342604
3358	0.3771211396
3359	0.3771141371
3360	0.3770800119
3361	0.3770608948
3362	0.3770482132
3363	0.3770368325
3364	0.377003083
3365	0.3769771136
3366	0.3769514725
3367	0.3769199525
3368	0.3769039861
3369	0.3768855861
3370	0.3768598167
3371	0.3768425919
3372	0.3768326646
3373	0.3768014634
3374	0.3767684058
3375	0.3767509747
3376	0.3767189671
3377	0.3767126483
3378	0.3766935078
3379	0.3766612227
3380	0.3766193322
3381	0.376585087
3382	0.376567642
3383	0.3765540418
3384	0.376537601
3385	0.3765040676
3386	0.3764670046
3387	0.3764545325
3388	0.3764406148
3389	0.3764085783
3390	0.3763845148
3391	0.3763669386
3392	0.3763304864
3393	0.3763128457
3394	0.3762749853
3395	0.376254764
3396	0.3762343462
3397	0.3762314358
3398	0.3762077867
3399	0.3761996392
3400	0.3761880265
3401	0.3761679633
3402	0.376157616
3403	0.3761450666
3404	0.3761094115
3405	0.376093082
3406	0.3760783303
3407	0.3760596173
3408	0.3760477206
3409	0.3760265656
3410	0.3759965805
3411	0.3759611104
3412	0.3759440557
3413	0.3759264416
3414	0.375900511
3415	0.3758815964
3416	0.3758508199
3417	0.3758300067
3418	0.3757956887
3419	0.3757510314
3420	0.3757262289
3421	0.3757042419
3422	0.3756820719
3423	0.3756547166
3424	0.3756369369
3425	0.3756248831
3426	0.375614313
3427	0.3755844534
3428	0.3755804512
3429	0.3755559538
3430	0.3755192794
3431	0.3754958177
3432	0.3754774319
3433	0.3754505733
3434	0.3754199469
3435	0.375398175
3436	0.3753709636
3437	0.3753631446
3438	0.3753492551
3439	0.3753115032
3440	0.3752928509
3441	0.3752574719
3442	0.3752479974
3443	0.3752330618
3444	0.3752077633
3445	0.3751837278
3446	0.3751660639
3447	0.3751412607
3448	0.3751108053
3449	0.3750977313
3450	0.3750767662
3451	0.375046809
3452	0.3750144288
3453	0.3749930612
3454	0.3749626813
3455	0.3749509849
3456	0.374930146
3457	0.3749120944
3458	0.3748918536
3459	0.3748812759
3460	0.3748477315
3461	0.3748026229
3462	0.3747803346
3463	0.3747662061
3464	0.3747436672
3465	0.3747225629
3466	0.3747152486
3467	0.3747002411
3468	0.3746697256
3469	0.3746585106
3470	0.3746354895
3471	0.3746074835
3472	0.3745728877
3473	0.3745464919
3474	0.3745286109
3475	0.3745124588
3476	0.3744817884
3477	0.3744669735
3478	0.3744477772
3479	0.3744192742
3480	0.3744047144
3481	0.3743755032
3482	0.3743525777
3483	0.3743353573
3484	0.374317189
3485	0.3742968408
3486	0.3742745313
3487	0.3742367459
3488	0.3742189776
3489	0.3741999036
3490	0.3741815024
3491	0.3741487266
3492	0.3741228113
3493	0.3740976851
3494	0.3740709138
3495	0.3740439114
3496	0.3740056791
3497	0.3739766455
3498	0.3739281772
3499	0.3739019305
3500	0.3738772824
3501	0.3738435189
3502	0.3738267132
3503	0.373816332
3504	0.3737995933
3505	0.3737848171
3506	0.3737438777
3507	0.3737239838
3508	0.3737111407
3509	0.37368147
3510	0.3736635225
3511	0.3736410105
3512	0.3736162606
3513	0.3735710609
3514	0.3735528892
3515	0.3735424866
3516	0.373532512
3517	0.3735175622
3518	0.3734910949
3519	0.3734531289
3520	0.3734204299
3521	0.3734103083
3522	0.3733796395
3523	0.3733513008
3524	0.3733426115
3525	0.3733168785
3526	0.3733012202
3527	0.3732743481
3528	0.373258898
3529	0.3732471817
3530	0.3732408771
3531	0.3732299834
3532	0.3732080503
3533	0.3731918969
3534	0.3731561089
3535	0.3731390883
3536	0.3730990594
3537	0.3730588202
3538	0.3730296651
3539	0.3730223272
3540	0.3730004418
3541	0.3729776669
3542	0.3729542985
3543	0.3729201736
3544	0.3728851853
3545	0.372859639
3546	0.3728324604
3547	0.3728134478
3548	0.3727876826
3549	0.3727485832
3550	0.3727297782
3551	0.3727162414
3552	0.3726916373
3553	0.3726693393
3554	0.3726456023
3555	0.3726159506
3556	0.3725890896
3557	0.3725483779
3558	0.3725244565
3559	0.3725048216
3560	0.3724860638
3561	0.3724741731
3562	0.372455338
3563	0.3724422344
3564	0.3724268208
3565	0.3723969117
3566	0.3723683072
3567	0.3723399235
3568	0.3723077759
3569	0.3722956636
3570	0.3722650247
3571	0.3722514234
3572	0.3722378606
3573	0.3722150342
3574	0.3721861299
3575	0.372173075
3576	0.3721535653
3577	0.3721334567
3578	0.3720925601
3579	0.3720803644
3580	0.3720489394
3581	0.3720157245
3582	0.3719986235
3583	0.3719703313
3584	0.3719583923
3585	0.3719363292
3586	0.3719044971
3587	0.371895452
3588	0.3718609166
3589	0.3718337816
3590	0.3718137747
3591	0.3717884022
3592	0.3717779042
3593	0.3717456795
3594	0.3717283546
3595	0.3716922977
3596	0.3716710881
3597	0.3716504565
3598	0.3716342806
3599	0.3716238271
3600	0.3715937566
3601	0.3715804272
3602	0.3715474388
3603	0.3715353276
3604	0.3714942513
3605	0.3714671376
3606	0.3714367012
3607	0.3714099892
3608	0.3713894411
3609	0.3713714845
3610	0.3713427743
3611	0.3713302344
3612	0.3713126873
3613	0.3712936549
3614	0.371273734
3615	0.3712468113
3616	0.3712410351
3617	0.3712171709
3618	0.371196168
3619	0.3711828495
3620	0.3711710108
3621	0.3711534525
3622	0.3711263025
3623	0.3711112002
3624	0.3710798324
3625	0.3710622571
3626	0.3710376047
3627	0.3710156003
3628	0.3710040625
3629	0.3709621164
3630	0.3709449591
3631	0.3709117047
3632	0.3708939903
3633	0.3708706312
3634	0.370852448
3635	0.3708397245
3636	0.3708253841
3637	0.3708123218
3638	0.3708056058
3639	0.3707818508
3640	0.3707593024
3641	0.3707441477
3642	0.3707264946
3643	0.3707053655
3644	0.3706865488
3645	0.3706694897
3646	0.3706593148
3647	0.3706497176
3648	0.3706263616
3649	0.3705938176
3650	0.3705803006
3651	0.3705774329
3652	0.3705593692
3653	0.3705424432
3654	0.3705286532
3655	0.3705083059
3656	0.3704777133
3657	0.3704495201
3658	0.3704199799
3659	0.3704023487
3660	0.3703800175
3661	0.370348248
3662	0.3703339866
3663	0.3703146631
3664	0.3702959585
3665	0.3702703448
3666	0.370257362
3667	0.3702445781
3668	0.3702168239
3669	0.3702055636
3670	0.3701936133
3671	0.3701571812
3672	0.3701391039
3673	0.3701121709
3674	0.3700718522
3675	0.3700440255
3676	0.3700192851
3677	0.3699939671
3678	0.3699730939
3679	0.3699469281
3680	0.3699187621
3681	0.3699006718
3682	0.3698847102
3683	0.3698587246
3684	0.3698322588
3685	0.3698081563
3686	0.3697940904
3687	0.36978589
3688	0.3697538734
3689	0.3697173941
3690	0.3696901166
3691	0.3696791368
3692	0.3696459146
3693	0.3696236417
3694	0.3696223342
3695	0.3696046464
3696	0.369576471
3697	0.3695582976
3698	0.3695330055
3699	0.3695136073
3700	0.3695006917
3701	0.3694549472
3702	0.3694191981
3703	0.3693896368
3704	0.369374712
3705	0.3693490456
3706	0.3693298912
3707	0.3693016282
3708	0.3692720984
3709	0.3692478486
3710	0.3692313367
3711	0.3692159513
3712	0.3691947191
3713	0.3691851106
3714	0.3691669945
3715	0.3691570278
3716	0.3691316846
3717	0.369128358
3718	0.3691129292
3719	0.3691044587
3720	0.3690809018
3721	0.3690694465
3722	0.3690465963
3723	0.3690167412
3724	0.3689978834
3725	0.3689634527
3726	0.3689504455
3727	0.3689383284
3728	0.3689233438
3729	0.3688920217
3730	0.3688714078
3731	0.3688504621
3732	0.368822379
3733	0.368801489
3734	0.3687833624
3735	0.3687618012
3736	0.3687384575
3737	0.3687146539
3738	0.36870776
3739	0.3686959821
3740	0.3686709001
3741	0.368646247
3742	0.3686231189
3743	0.3685979771
3744	0.3685930491
3745	0.3685771499
3746	0.3685518316
3747	0.368536446
3748	0.3685008993
3749	0.3684642894
3750	0.368439844
3751	0.3684033467
3752	0.3683932359
3753	0.3683633162
3754	0.3683494897
3755	0.3683140653
3756	0.368301884
3757	0.3682885582
3758	0.3682767128
3759	0.3682414093
3760	0.3682180389
3761	0.3682038179
3762	0.3681874794
3763	0.3681686665
3764	0.3681430669
3765	0.3681299325
3766	0.3681126244
3767	0.368099102
3768	0.3680715914
3769	0.3680467159
3770	0.3680339296
3771	0.3680171531
3772	0.3679917368
3773	0.3679714762
3774	0.3679489294
3775	0.367937826
3776	0.3679231935
3777	0.3678866553
3778	0.3678660057
3779	0.3678534426
3780	0.3678297792
3781	0.3677977549
3782	0.3677808165
3783	0.3677616646
3784	0.3677427059
3785	0.3677109071
3786	0.3676980291
3787	0.3676866347
3788	0.3676758695
3789	0.3676616936
3790	0.3676474638
3791	0.3676272182
3792	0.3676033942
3793	0.3675884508
3794	0.3675705278
3795	0.3675510176
3796	0.3675256483
3797	0.3675135863
3798	0.3674939562
3799	0.3674705953
3800	0.3674670384
3801	0.3674437617
3802	0.3674220002
3803	0.3674049742
3804	0.367391284
3805	0.3673727538
3806	0.3673506683
3807	0.3673284958
3808	0.3672943392
3809	0.3672678397
3810	0.3672414517
3811	0.3672219633
3812	0.3671945598
3813	0.3671592749
3814	0.3671375268
3815	0.3671083532
3816	0.3670885925
3817	0.367073273
3818	0.3670367134
3819	0.3670081054
3820	0.3669895941
3821	0.3669739256
3822	0.3669574986
3823	0.3669331747
3824	0.366908473
3825	0.366892301
3826	0.3668792177
3827	0.3668588471
3828	0.3668365164
3829	0.3668025876
3830	0.3667834704
3831	0.3667672632
3832	0.3667384224
3833	0.3667215768
3834	0.3666773723
3835	0.3666579882
3836	0.3666321508
3837	0.3666164999
3838	0.3665826736
3839	0.3665633632
3840	0.3665377927
3841	0.3665175281
3842	0.3665002843
3843	0.3664722496
3844	0.3664482174
3845	0.3664270981
3846	0.3664156962
3847	0.3663915759
3848	0.3663690679
3849	0.3663460483
3850	0.3663290473
3851	0.3663171452
3852	0.3662987391
3853	0.3662816352
3854	0.3662623246
3855	0.3662322759
3856	0.3662139778
3857	0.3661912719
3858	0.3661799699
3859	0.3661594999
3860	0.3661337721
3861	0.3661127441
3862	0.3660953911
3863	0.366071478
3864	0.3660462332
3865	0.3660288716
3866	0.366009034
3867	0.365972904
3868	0.3659581901
3869	0.3659425463
3870	0.3659173767
3871	0.3659043804
3872	0.3658977907
3873	0.365889944
3874	0.3658789342
3875	0.3658630665
3876	0.3658332017
3877	0.3658182569
3878	0.3657886901
3879	0.365758107
3880	0.3657356246
3881	0.3657281976
3882	0.3657105895
3883	0.3656847075
3884	0.3656626007
3885	0.365643298
3886	0.3656147342
3887	0.3655887187
3888	0.3655658629
3889	0.3655492406
3890	0.3655177935
3891	0.3654959376
3892	0.3654735973
3893	0.3654461165
3894	0.365419997
3895	0.365394187
3896	0.3653921755
3897	0.3653537483
3898	0.3653224455
3899	0.3653097557
3900	0.3652832931
3901	0.3652600556
3902	0.3652400346
3903	0.3652196098
3904	0.3652003708
3905	0.3651754605
3906	0.3651627723
3907	0.3651423321
3908	0.3651301587
3909	0.3651083485
3910	0.3650812912
3911	0.3650659048
3912	0.3650439639
3913	0.3650275099
3914	0.3650140173
3915	0.3649936866
3916	0.3649617191
3917	0.3649498527
3918	0.3649159371
3919	0.3649042234
3920	0.3648940274
3921	0.3648651049
3922	0.3648393509
3923	0.364816098
3924	0.3647894571
3925	0.3647753517
3926	0.3647638107
3927	0.3647511502
3928	0.3647348472
3929	0.3647244982
3930	0.3647086477
3931	0.3646782836
3932	0.3646566343
3933	0.3646407158
3934	0.3646332195
3935	0.3646254547
3936	0.3646125797
3937	0.3645794562
3938	0.3645480926
3939	0.3645277948
3940	0.3645076438
3941	0.3644824648
3942	0.3644636882
3943	0.3644495913
3944	0.3644274243
3945	0.3644054688
3946	0.3643804047
3947	0.3643640605
3948	0.364328182
3949	0.3643115035
3950	0.364280227
3951	0.364261067
3952	0.3642503425
3953	0.3642485677
3954	0.3642163726
3955	0.3641995171
3956	0.3641897978
3957	0.3641785938
3958	0.3641584914
3959	0.3641370019
3960	0.3641210311
3961	0.3640965902
3962	0.3640867081
3963	0.3640733582
3964	0.3640481868
3965	0.364043219
3966	0.3640135228
3967	0.3640066437
3968	0.3639833001
3969	0.3639648613
3970	0.3639517184
3971	0.3639414301
3972	0.3639166239
3973	0.3638997243
3974	0.3638832714
3975	0.3638618984
3976	0.3638325788
3977	0.3638033517
3978	0.3637908029
3979	0.363778626
3980	0.363766836
3981	0.3637333397
3982	0.3637110334
3983	0.3637002131
3984	0.3636742505
3985	0.3636557396
3986	0.3636337135
3987	0.3636186438
3988	0.3636055283
3989	0.3635854492
3990	0.3635752162
3991	0.3635476565
3992	0.3635368401
3993	0.3635256932
3994	0.363491682
3995	0.3634676506
3996	0.3634411567
3997	0.363413684
3998	0.3633905599
3999	0.3633557606
4000	0.3633371591
4001	0.3633244821
4002	0.363287767
4003	0.3632652316
4004	0.3632399003
4005	0.36320652
4006	0.3631974859
4007	0.363175033
4008	0.3631414399
4009	0.3631233794
4010	0.3630917524
4011	0.3630821817
4012	0.3630682781
4013	0.3630664561
4014	0.3630587837
4015	0.363045749
4016	0.3630302407
4017	0.3630129049
4018	0.3629840345
4019	0.3629739015
4020	0.362965224
4021	0.362942809
4022	0.3629235916
4023	0.362905007
4024	0.3628671044
4025	0.3628386692
4026	0.3628138388
4027	0.3627865522
4028	0.3627637069
4029	0.3627265265
4030	0.3627048906
4031	0.3626866431
4032	0.3626623318
4033	0.3626407442
4034	0.3626267085
4035	0.3626215082
4036	0.3626030665
4037	0.3625717666
4038	0.3625464711
4039	0.3625323253
4040	0.3624997544
4041	0.362481711
4042	0.3624756254
4043	0.3624523379
4044	0.3624338493
4045	0.3624167895
4046	0.3623999197
4047	0.3623834762
4048	0.3623600367
4049	0.3623498862
4050	0.3623139286
4051	0.3622881314
4052	0.3622569671
4053	0.362240903
4054	0.3622109979
4055	0.3621810451
4056	0.3621616927
4057	0.3621354887
4058	0.362110724
4059	0.3620884294
4060	0.3620511969
4061	0.362034143
4062	0.3619979971
4063	0.3619822461
4064	0.3619705846
4065	0.3619556229
4066	0.3619358847
4067	0.3619068993
4068	0.3618974558
4069	0.3618566767
4070	0.3618249826
4071	0.3618076404
4072	0.3617914766
4073	0.3617640798
4074	0.361749359
4075	0.3617333782
4076	0.3617043751
4077	0.3616914622
4078	0.3616906666
4079	0.3616697655
4080	0.3616645036
4081	0.3616433953
4082	0.3616186692
4083	0.3616006385
4084	0.3615806533
4085	0.3615595523
4086	0.361546548
4087	0.3615164189
4088	0.3614901922
4089	0.3614796771
4090	0.3614663777
4091	0.361452628
4092	0.3614153514
4093	0.3613909459
4094	0.3613719728
4095	0.36135619
4096	0.3613428845
4097	0.3613219041
4098	0.361292528
4099	0.3612711979
4100	0.3612635405
4101	0.3612565314
4102	0.3612373595
4103	0.3612222659
4104	0.3611919868
4105	0.3611650589
4106	0.3611568978
4107	0.3611323977
4108	0.3611185371
4109	0.3610991725
4110	0.3610685436
4111	0.3610400012
4112	0.3610032395
4113	0.3609861963
4114	0.360976395
4115	0.3609546648
4116	0.360936564
4117	0.3609288696
4118	0.3609119324
4119	0.3608882639
4120	0.360855305
4121	0.3608372533
4122	0.360822377
4123	0.3608028651
4124	0.3607773936
4125	0.3607392373
4126	0.3607123227
4127	0.3606884135
4128	0.3606614725
4129	0.3606383884
4130	0.3606121205
4131	0.3605789691
4132	0.3605553657
4133	0.3605527611
4134	0.360539223
4135	0.360507054
4136	0.3604873429
4137	0.3604768948
4138	0.3604602006
4139	0.3604474986
4140	0.3604391664
4141	0.3604193378
4142	0.3604030911
4143	0.3603836623
4144	0.3603572076
4145	0.3603439373
4146	0.3603241213
4147	0.3602930673
4148	0.360267194
4149	0.3602425903
4150	0.360224309
4151	0.3601894737
4152	0.3601712701
4153	0.3601431588
4154	0.3601242494
4155	0.3601068108
4156	0.3600812346
4157	0.3600445297
4158	0.3600045548
4159	0.3599862065
4160	0.3599684376
4161	0.3599563368
4162	0.3599294713
4163	0.3599093205
4164	0.3598898052
4165	0.359871159
4166	0.3598479849
4167	0.3598242795
4168	0.3598140764
4169	0.3597774408
4170	0.3597547575
4171	0.3597380242
4172	0.3597131037
4173	0.3596972714
4174	0.3596889932
4175	0.3596627941
4176	0.3596407861
4177	0.3596141301
4178	0.3595930136
4179	0.3595755206
4180	0.3595592799
4181	0.359536973
4182	0.3595007067
4183	0.3594855265
4184	0.3594572752
4185	0.3594344892
4186	0.3594337333
4187	0.3594201558
4188	0.3593930288
4189	0.3593758667
4190	0.3593634833
4191	0.3593453935
4192	0.3593203848
4193	0.3592972291
4194	0.3592763027
4195	0.3592576086
4196	0.3592348459
4197	0.3592135876
4198	0.3591882653
4199	0.3591707135
4200	0.35913531
4201	0.359121588
4202	0.3591138492
4203	0.3590937583
4204	0.3590594722
4205	0.3590424873
4206	0.3590311426
4207	0.359001443
4208	0.358990074
4209	0.3589856145
4210	0.3589689073
4211	0.3589370084
4212	0.3589117757
4213	0.3588988982
4214	0.3588846403
4215	0.358860418
4216	0.3588350463
4217	0.3588131372
4218	0.3587702312
4219	0.3587458622
4220	0.3587063252
4221	0.3586922285
4222	0.3586682838
4223	0.3586574356
4224	0.358644712
4225	0.3586176102
4226	0.3585998319
4227	0.3585902507
4228	0.3585677413
4229	0.3585567785
4230	0.3585253491
4231	0.3585094852
4232	0.3584902051
4233	0.3584681505
4234	0.3584563614
4235	0.3584406932
4236	0.3584196507
4237	0.358410986
4238	0.3584069408
4239	0.3583728083
4240	0.358350964
4241	0.3583334037
4242	0.3583241492
4243	0.3583085054
4244	0.3582811326
4245	0.3582666303
4246	0.3582612244
4247	0.3582545695
4248	0.3582328425
4249	0.3582253908
4250	0.358211538
4251	0.3581907115
4252	0.3581721491
4253	0.3581577092
4254	0.3581417169
4255	0.3581212702
4256	0.3581156501
4257	0.35808891
4258	0.3580773168
4259	0.3580633171
4260	0.3580471065
4261	0.3580285152
4262	0.3580137553
4263	0.3579949325
4264	0.3579663963
4265	0.35793726
4266	0.3579146194
4267	0.3578883081
4268	0.3578665772
4269	0.3578474022
4270	0.3578223804
4271	0.3578125402
4272	0.3577895503
4273	0.3577652389
4274	0.3577547151
4275	0.3577385367
4276	0.3577102087
4277	0.3576902909
4278	0.3576678434
4279	0.3576417243
4280	0.3576245603
4281	0.3575946197
4282	0.3575691293
4283	0.357546943
4284	0.3575379455
4285	0.3574951368
4286	0.3574880925
4287	0.3574624209
4288	0.3574424125
4289	0.3574167843
4290	0.3573964629
4291	0.3573706919
4292	0.3573464691
4293	0.3573274812
4294	0.3573085364
4295	0.3572909863
4296	0.3572753571
4297	0.3572553332
4298	0.3572237935
4299	0.3572069077
4300	0.3571923
4301	0.3571746942
4302	0.357160019
4303	0.3571271792
4304	0.3571168229
4305	0.3570987103
4306	0.35707135
4307	0.3570598655
4308	0.3570367503
4309	0.3570122735
4310	0.3569957812
4311	0.3569799583
4312	0.3569577065
4313	0.3569392436
4314	0.3569201432
4315	0.3569064456
4316	0.3568993405
4317	0.3568699347
4318	0.3568522963
4319	0.3568342664
4320	0.3568127387
4321	0.3568058754
4322	0.3567819031
4323	0.3567617839
4324	0.3567550672
4325	0.3567369114
4326	0.3567071302
4327	0.3566871425
4328	0.3566568993
4329	0.3566432437
4330	0.3566323321
4331	0.3566010501
4332	0.3565817007
4333	0.3565507822
4334	0.3565251869
4335	0.3565024871
4336	0.3564799046
4337	0.3564482939
4338	0.3564413164
4339	0.356423154
4340	0.3564079316
